Region,Beg,End,Count
 2254,  11569176,  11569226, 1.039
 2255,  11569598,  11569844, 1.591
 2256,  11570121,  11570253, 1.000
 2257,  11572011,  11572014, 1.000
 2258,  11572243,  11572281, 1.744
 2259,  11572823,  11573247, 2.289
 2260,  11576023,  11576026, 1.000
 2261,  11576937,  11576999, 1.000
 2262,  11577165,  11577421, 1.276
 2263,  11577716,  11577739, 1.000
 2264,  11577888,  11578009, 2.344
 2265,  11578037,  11579427, 1.547
 2266,  11580591,  11580920, 1.288
 2267,  11581466,  11581477, 1.000
 2268,  11582111,  11582281, 1.000
 2269,  11582851,  11583324, 1.000
 2270,  11583635,  11583636, 1.000
 2271,  11583886,  11583924, 1.000
 2272,  11584372,  11584375, 1.000
 2273,  11585018,  11585034, 1.000
 2274,  11589534,  11589866, 1.123
 2275,  11592595,  11595345, 1.143
 2276,  11599925,  11600046, 1.000
 2277,  11605317,  11605513, 1.000
 2278,  11607886,  11607911, 1.000
 2279,  11610874,  11610985, 1.446
 2280,  11611248,  11611260, 1.000
 2281,  11611661,  11613174, 2.459
 2282,  11613526,  11616044, 2.981
 2283,  11617458,  11617493, 1.000
 2284,  11617878,  11617908, 1.000
 2285,  11618325,  11618511, 1.000
 2286,  11620789,  11620927, 1.007
 2287,  11624803,  11625128, 1.856
 2288,  11625225,  11625366, 1.000
 2289,  11626091,  11626335, 1.000
 2290,  11627534,  11627623, 1.478
 2291,  11628907,  11632336, 1.750
 2292,  11633009,  11637948, 1.602
 2293,  11638087,  11638344, 2.039
 2294,  11638798,  11639647, 2.124
 2295,  11639840,  11639870, 1.000
 2296,  11645231,  11645234, 1.000
 2297,  11646517,  11646525, 1.000
 2298,  11649369,  11649437, 1.000
 2299,  11651914,  11651970, 1.175
 2300,  11653864,  11654043, 2.417
 2301,  11657590,  11657674, 1.000
 2302,  11658303,  11658330, 1.000
 2303,  11660244,  11660442, 1.000
 2304,  11661129,  11661678, 3.238
 2305,  11661930,  11662047, 1.000
 2306,  11662314,  11662647, 2.449
 2307,  11670491,  11672871, 1.660
 2308,  11674623,  11675263, 1.900
 2309,  11680016,  11680144, 1.729
 2310,  11683081,  11683233, 1.052
 2311,  11685059,  11685561, 1.000
 2312,  11686283,  11687270, 1.065
 2313,  11688383,  11688402, 1.150
 2314,  11690028,  11690031, 1.000
 2315,  11690220,  11690228, 1.778
 2316,  11696099,  11696217, 1.966
 2317,  11697228,  11698171, 1.000
 2318,  11700628,  11700661, 1.000
 2319,  11701461,  11701911, 1.339
 2320,  11707801,  11707863, 1.000
 2321,  11710095,  11710283, 1.841
 2322,  11713258,  11713324, 1.000
 2323,  11721769,  11721772, 1.000
 2324,  11725526,  11725538, 1.000
 2325,  11726960,  11727146, 2.711
 2326,  11732815,  11733086, 1.103
 2327,  11733980,  11734026, 1.000
 2328,  11761250,  11761289, 1.575
 2329,  11762201,  11762203, 1.000
 2330,  11763382,  11763524, 1.364
 2331,  11763723,  11763758, 2.389
 2332,  11770397,  11770728, 1.867
 2333,  11774891,  11775089, 1.000
 2334,  11782878,  11783015, 1.406
 2335,  11784680,  11784710, 1.000
 2336,  11789728,  11789789, 1.000
 2337,  11791058,  11791214, 1.000
 2338,  11794132,  11794361, 1.000
 2339,  11797904,  11797919, 1.563
 2340,  11797961,  11798113, 1.000
 2341,  11798907,  11799391, 1.000
 2342,  11803148,  11804906, 1.019
 2343,  11805482,  11805584, 1.641
 2344,  11805851,  11806386, 1.000
 2345,  11816143,  11821920, 1.000
 2346,  11835381,  11835598, 1.000
 2347,  11841299,  11841846, 2.002
 2348,  11846464,  11846468, 1.000
 2349,  11849380,  11849495, 1.681
 2350,  11855237,  11855300, 1.031
 2351,  11855365,  11855379, 1.000
 2352,  11859864,  11859943, 1.000
 2353,  11863302,  11863303, 1.000
 2354,  11864115,  11865050, 1.199
 2355,  11865611,  11867041, 2.113
 2356,  11867282,  11867283, 1.000
 2357,  11867543,  11867574, 1.000
 2358,  11867621,  11867637, 1.000
 2359,  11867879,  11867905, 1.000
 2360,  11869341,  11869411, 1.620
 2361,  11869605,  11869797, 1.010
 2362,  11871886,  11871890, 1.000
 2363,  11875626,  11875730, 1.190
 2364,  11876670,  11876731, 1.000
 2365,  11877832,  11877833, 1.000
 2366,  11879406,  11879857, 1.409
 2367,  11882033,  11883449, 1.000
 2368,  11883814,  11884842, 1.486
 2369,  11887332,  11889514, 1.188
 2370,  11891417,  11891892, 2.559
 2371,  11892314,  11892373, 1.000
 2372,  11893501,  11893546, 1.370
 2373,  11893883,  11893977, 1.000
 2374,  11895893,  11895941, 1.000
 2375,  11896559,  11896745, 1.000
 2376,  11900036,  11900038, 1.000
 2377,  11901459,  11901496, 1.158
 2378,  11903608,  11904616, 1.962
 2379,  11905547,  11905673, 1.764
 2380,  11907271,  11907295, 1.000
 2381,  11908558,  11908578, 1.000
 2382,  11908675,  11908696, 1.000
 2383,  11909201,  11909820, 1.174
 2384,  11911221,  11911234, 1.000
 2385,  11912226,  11913179, 1.012
 2386,  11913378,  11913497, 1.067
 2387,  11914916,  11914933, 1.000
 2388,  11915521,  11915548, 1.000
 2389,  11917517,  11917555, 1.000
 2390,  11918150,  11918157, 1.000
 2391,  11918597,  11918629, 1.758
 2392,  11921991,  11922111, 1.008
 2393,  11922616,  11922829, 1.121
 2394,  11924223,  11924314, 1.000
 2395,  11926182,  11926238, 1.596
 2396,  11928742,  11928766, 1.000
 2397,  11929595,  11929633, 1.000
 2398,  11934795,  11935060, 1.000
 2399,  11936734,  11936737, 1.000
 2400,  11937220,  11937247, 1.071
 2401,  11939028,  11939328, 1.528
 2402,  11942043,  11942075, 1.061
 2403,  11942878,  11942880, 1.000
 2404,  11944090,  11945918, 1.008
 2405,  11947184,  11947186, 1.000
 2406,  11947419,  11947562, 2.896
 2407,  11948319,  11948321, 1.000
 2408,  11948587,  11948729, 1.958
 2409,  11949549,  11949838, 1.000
 2410,  11953897,  11953924, 1.750
 2411,  11955156,  11955276, 1.000
 2412,  11956745,  11956749, 1.000
 2413,  11957147,  11957360, 1.000
 2414,  11957434,  11957437, 1.000
 2415,  11958957,  11958960, 1.000
 2416,  11959060,  11960198, 1.000
 2417,  11965219,  11965234, 1.000
 2418,  11965389,  11965403, 1.000
 2419,  11967971,  11967973, 1.000
 2420,  11968968,  11969333, 1.814
 2421,  11970660,  11970661, 1.000
 2422,  11974352,  11974532, 1.000
 2423,  11975605,  11975649, 1.378
 2424,  11980675,  11980676, 1.000
 2425,  11980760,  11980868, 1.018
 2426,  11981961,  11982447, 1.312
 2427,  11983890,  11984732, 2.416
 2428,  11985650,  11985813, 1.000
 2429,  11986040,  11986471, 1.109
 2430,  11986721,  11986739, 1.000
 2431,  11987795,  12001102, 1.438
 2432,  12002012,  12002353, 1.547
 2433,  12003590,  12003643, 1.981
 2434,  12003823,  12003829, 1.000
 2435,  12004142,  12004176, 1.057
 2436,  12004241,  12004617, 1.684
 2437,  12009541,  12009670, 1.000
 2438,  12009841,  12009975, 1.000
 2439,  12013355,  12013359, 1.000
 2440,  12013693,  12013701, 1.000
 2441,  12014708,  12014715, 1.000
 2442,  12017811,  12018076, 1.925
 2443,  12019389,  12020479, 1.330
 2444,  12021306,  12021371, 1.000
 2445,  12025700,  12026654, 1.000
 2446,  12028660,  12029026, 1.000
 2447,  12029155,  12033107, 1.149
 2448,  12033340,  12034559, 1.112
 2449,  12036230,  12037461, 1.121
 2450,  12038170,  12038172, 1.000
 2451,  12039661,  12039846, 1.091
 2452,  12039868,  12039887, 1.000
 2453,  12039972,  12040138, 2.006
 2454,  12040397,  12041278, 1.601
 2455,  12042094,  12042644, 1.002
 2456,  12043007,  12043012, 1.000
 2457,  12044382,  12044747, 1.005
 2458,  12044903,  12045381, 1.451
 2459,  12046736,  12047541, 1.000
 2460,  12050530,  12050633, 1.000
 2461,  12051065,  12051161, 1.000
 2462,  12051171,  12051759, 1.127
 2463,  12052830,  12052909, 1.000
 2464,  12055645,  12056195, 1.350
 2465,  12057028,  12057043, 1.125
 2466,  12057830,  12058068, 1.000
 2467,  12061034,  12061047, 1.286
 2468,  12062434,  12062448, 1.000
 2469,  12063653,  12066902, 1.000
 2470,  12067975,  12068269, 1.078
 2471,  12071278,  12071307, 1.000
 2472,  12071405,  12072211, 2.086
 2473,  12073205,  12073355, 1.550
 2474,  12074591,  12074594, 1.000
 2475,  12074639,  12074875, 2.139
 2476,  12075100,  12075269, 1.000
 2477,  12075523,  12075529, 1.000
 2478,  12076510,  12076543, 1.559
 2479,  12077390,  12077421, 1.000
 2480,  12078316,  12079780, 1.570
 2481,  12080631,  12081256, 2.227
 2482,  12082687,  12082718, 1.000
 2483,  12082967,  12082988, 1.000
 2484,  12083387,  12083571, 2.119
 2485,  12083601,  12087201, 3.667
 2486,  12087524,  12088138, 1.000
 2487,  12094947,  12094964, 1.222
 2488,  12095959,  12095960, 1.000
 2489,  12096691,  12096738, 1.000
 2490,  12099800,  12100127, 1.262
 2491,  12103393,  12103787, 1.147
 2492,  12108160,  12108173, 1.000
 2493,  12112861,  12115106, 2.503
 2494,  12115386,  12115398, 1.000
 2495,  12116586,  12116749, 1.006
 2496,  12119115,  12119118, 1.000
 2497,  12119970,  12120003, 1.000
 2498,  12120592,  12120593, 1.000
 2499,  12124184,  12124692, 1.407
 2500,  12124956,  12125398, 1.458
 2501,  12127249,  12127519, 1.756
 2502,  12130966,  12131172, 1.329
 2503,  12131688,  12131706, 1.000
 2504,  12133176,  12136507, 1.018
 2505,  12140801,  12141129, 4.064
 2506,  12145313,  12145322, 1.000
 2507,  12148575,  12148637, 1.000
 2508,  12152001,  12173741, 1.370
 2509,  12177420,  12179011, 1.996
 2510,  12179858,  12179901, 1.705
 2511,  12180452,  12180461, 1.000
 2512,  12183074,  12183076, 1.000
 2513,  12183433,  12183439, 1.000
 2514,  12185544,  12185676, 1.323
 2515,  12186941,  12187145, 1.439
 2516,  12187227,  12189141, 1.366
 2517,  12190229,  12195791, 1.274
 2518,  12195993,  12196129, 1.000
 2519,  12196362,  12196433, 1.181
 2520,  12197152,  12197945, 1.518
 2521,  12199051,  12199180, 1.108
 2522,  12199301,  12199311, 1.182
 2523,  12200060,  12202137, 1.647
 2524,  12202961,  12203151, 2.895
 2525,  12208025,  12208253, 1.721
 2526,  12208583,  12209282, 1.000
 2527,  12211065,  12211729, 1.000
 2528,  12216873,  12217033, 1.000
 2529,  12217267,  12217269, 1.000
 2530,  12218633,  12219495, 1.012
 2531,  12220413,  12220802, 1.733
 2532,  12222049,  12222103, 1.000
 2533,  12223637,  12223713, 1.974
 2534,  12223968,  12223969, 1.000
 2535,  12224282,  12225692, 1.352
 2536,  12226386,  12226391, 1.000
 2537,  12226498,  12226785, 1.003
 2538,  12227736,  12228166, 1.160
 2539,  12228541,  12228696, 1.000
 2540,  12232099,  12232760, 1.000
 2541,  12232916,  12232940, 1.000
 2542,  12233130,  12233140, 1.000
 2543,  12236984,  12236986, 1.000
 2544,  12237099,  12237211, 1.044
 2545,  12238420,  12238514, 1.000
 2546,  12238678,  12238812, 1.022
 2547,  12241404,  12242352, 1.613
 2548,  12242767,  12242879, 1.000
 2549,  12244310,  12244697, 1.000
 2550,  12245618,  12245619, 1.000
 2551,  12246565,  12246788, 1.964
 2552,  12246934,  12246942, 1.000
 2553,  12246988,  12247049, 1.000
 2554,  12248957,  12248991, 1.171
 2555,  12249835,  12249916, 1.000
 2556,  12250109,  12250137, 1.000
 2557,  12251861,  12251915, 1.018
 2558,  12252311,  12252314, 1.000
 2559,  12252806,  12253118, 1.000
 2560,  12253234,  12253251, 1.000
 2561,  12254888,  12254894, 1.000
 2562,  12255034,  12255036, 1.000
 2563,  12256116,  12256184, 1.000
 2564,  12257217,  12257284, 1.691
 2565,  12257609,  12258371, 1.769
 2566,  12259922,  12260045, 1.000
 2567,  12260235,  12260240, 1.000
 2568,  12263024,  12264041, 3.028
 2569,  12266436,  12266464, 1.724
 2570,  12269223,  12269260, 1.711
 2571,  12270216,  12270341, 3.040
 2572,  12270803,  12270945, 1.000
 2573,  12270978,  12270982, 1.000
 2574,  12271302,  12271325, 1.000
 2575,  12272109,  12272273, 1.576
 2576,  12272344,  12272807, 2.998
 2577,  12274373,  12274430, 1.103
 2578,  12277551,  12279244, 1.220
 2579,  12280260,  12280603, 1.000
 2580,  12280748,  12280752, 1.000
 2581,  12281167,  12281177, 1.000
 2582,  12284133,  12284163, 1.000
 2583,  12287690,  12287806, 1.393
 2584,  12290095,  12292560, 1.818
 2585,  12295995,  12296294, 1.003
 2586,  12296621,  12296667, 1.000
 2587,  12299607,  12299620, 1.286
 2588,  12303938,  12303978, 1.293
 2589,  12305044,  12305062, 1.000
 2590,  12309771,  12309774, 1.000
 2591,  12310035,  12310084, 1.000
 2592,  12314994,  12315505, 1.000
 2593,  12320951,  12322001, 2.025
 2594,  12323188,  12323332, 2.662
 2595,  12326280,  12326302, 1.000
 2596,  12329123,  12329438, 1.025
 2597,  12329911,  12329965, 2.018
 2598,  12330312,  12330513, 1.926
 2599,  12334183,  12334193, 1.000
 2600,  12336482,  12336599, 1.212
 2601,  12336734,  12336975, 1.000
 2602,  12339210,  12339219, 1.000
 2603,  12339666,  12339925, 1.027
 2604,  12341323,  12341441, 1.000
 2605,  12344315,  12344324, 1.000
 2606,  12345146,  12346102, 1.142
 2607,  12347088,  12347094, 1.000
 2608,  12347902,  12348456, 1.241
 2609,  12349324,  12349340, 1.000
 2610,  12353745,  12353749, 1.000
 2611,  12354372,  12354404, 1.000
 2612,  12355580,  12355589, 1.000
 2613,  12355838,  12356337, 1.000
 2614,  12358663,  12358803, 1.000
 2615,  12358907,  12358918, 1.000
 2616,  12359096,  12359698, 1.000
 2617,  12360932,  12361904, 2.006
 2618,  12363418,  12364016, 1.811
 2619,  12370429,  12370762, 2.617
 2620,  12374403,  12374407, 1.000
 2621,  12376602,  12376666, 1.000
 2622,  12377500,  12377538, 1.000
 2623,  12378326,  12378687, 1.000
 2624,  12385025,  12385039, 1.000
 2625,  12385492,  12385836, 1.394
 2626,  12386378,  12386961, 1.712
 2627,  12390859,  12390934, 1.000
 2628,  12391144,  12391231, 1.000
 2629,  12392992,  12393072, 1.000
 2630,  12393435,  12393462, 1.000
 2631,  12393813,  12393833, 1.000
 2632,  12406947,  12407096, 1.000
 2633,  12408395,  12409405, 1.794
 2634,  12409687,  12409755, 1.304
 2635,  12413498,  12413519, 1.000
 2636,  12414561,  12414741, 1.983
 2637,  12416141,  12416411, 1.351
 2638,  12419153,  12420316, 1.163
 2639,  12421621,  12421700, 1.050
 2640,  12422676,  12423101, 1.115
 2641,  12423968,  12423973, 1.000
 2642,  12428620,  12428631, 1.000
 2643,  12432770,  12432848, 1.000
 2644,  12433249,  12433367, 1.000
 2645,  12434913,  12434973, 1.000
 2646,  12436157,  12436651, 1.000
 2647,  12439538,  12439754, 1.111
 2648,  12442101,  12442114, 1.000
 2649,  12444565,  12444855, 1.052
 2650,  12447103,  12447392, 1.000
 2651,  12448612,  12448726, 1.000
 2652,  12449293,  12449375, 1.012
 2653,  12449990,  12449994, 1.000
 2654,  12450334,  12450738, 1.454
 2655,  12453102,  12454041, 1.326
 2656,  12456063,  12456073, 1.000
 2657,  12456223,  12456329, 1.692
 2658,  12457868,  12457984, 1.000
 2659,  12458925,  12458987, 1.000
 2660,  12459388,  12459460, 1.000
 2661,  12459964,  12460968, 1.320
 2662,  12461517,  12461633, 2.009
 2663,  12461767,  12461786, 1.300
 2664,  12463613,  12463615, 1.000
 2665,  12464251,  12464304, 1.000
 2666,  12465647,  12465946, 1.747
 2667,  12466101,  12466320, 1.000
 2668,  12467059,  12467099, 1.000
 2669,  12467360,  12467365, 1.000
 2670,  12471670,  12471690, 1.000
 2671,  12471734,  12471737, 1.000
 2672,  12472691,  12472701, 1.000
 2673,  12473453,  12473816, 1.319
 2674,  12473990,  12474004, 1.000
 2675,  12474263,  12474287, 1.680
 2676,  12474625,  12474736, 1.438
 2677,  12475443,  12475590, 2.068
 2678,  12476639,  12476640, 1.000
 2679,  12477458,  12478017, 1.546
 2680,  12478454,  12478511, 1.328
 2681,  12480599,  12480601, 1.000
 2682,  12480621,  12480661, 1.000
 2683,  12480983,  12480986, 1.000
 2684,  12481266,  12481268, 1.000
 2685,  12482916,  12482919, 1.000
 2686,  12483000,  12483061, 1.000
 2687,  12483168,  12483245, 1.103
 2688,  12483813,  12483829, 1.000
 2689,  12484942,  12484991, 1.000
 2690,  12485302,  12485303, 1.000
 2691,  12486138,  12486208, 1.000
 2692,  12487114,  12487301, 3.330
 2693,  12487583,  12487608, 1.000
 2694,  12488253,  12488255, 1.667
 2695,  12489932,  12490584, 1.945
 2696,  12491128,  12491812, 1.807
 2697,  12494198,  12494335, 1.203
 2698,  12494462,  12494498, 1.649
 2699,  12495312,  12495414, 1.000
 2700,  12500587,  12500600, 1.000
 2701,  12502030,  12502033, 1.000
 2702,  12502099,  12502111, 1.000
 2703,  12502616,  12502763, 1.034
 2704,  12504486,  12511129, 1.019
 2705,  12512312,  12512337, 1.077
 2706,  12512928,  12513055, 1.000
 2707,  12514104,  12514106, 1.000
 2708,  12515046,  12515059, 1.000
 2709,  12517202,  12517229, 1.000
 2710,  12517344,  12517350, 1.000
 2711,  12520647,  12520693, 1.000
 2712,  12521355,  12521751, 2.330
 2713,  12522897,  12522906, 1.000
 2714,  12524546,  12524924, 1.427
 2715,  12525289,  12525710, 1.128
 2716,  12526258,  12526260, 1.000
 2717,  12526723,  12527190, 1.000
 2718,  12528553,  12528590, 1.737
 2719,  12530072,  12530081, 1.000
 2720,  12530229,  12530582, 1.593
 2721,  12531152,  12531584, 1.691
 2722,  12531653,  12531661, 1.000
 2723,  12532491,  12532942, 2.082
 2724,  12534844,  12535230, 1.101
 2725,  12535662,  12536173, 1.771
 2726,  12536508,  12536811, 1.007
 2727,  12539981,  12541297, 1.631
 2728,  12541916,  12736145, 2.399
 2729,  12736575,  12799068, 2.667
 2730,  12801576,  12801589, 1.071
 2731,  12801942,  12801949, 1.000
 2732,  12803677,  12803683, 1.000
 2733,  12804147,  12804152, 1.500
 2734,  12807606,  12807618, 1.000
 2735,  12809262,  12810388, 1.000
 2736,  12810755,  12810964, 1.000
 2737,  12811917,  12811962, 1.000
 2738,  12815319,  12816720, 1.049
 2739,  12819374,  12820030, 2.610
 2740,  12821342,  12821876, 2.508
 2741,  12823209,  12823210, 1.000
 2742,  12823850,  12824454, 1.002
 2743,  12824643,  12824648, 1.000
 2744,  12827555,  12827560, 1.000
 2745,  12833269,  12833271, 1.000
 2746,  12834316,  12834551, 1.000
 2747,  12837584,  12837662, 1.063
 2748,  12841316,  12841328, 1.000
 2749,  12845007,  12845044, 1.000
 2750,  12859652,  12859963, 1.548
 2751,  12869709,  12869863, 1.000
 2752,  12870387,  12870630, 1.336
 2753,  12886944,  12887091, 1.466
 2754,  12890156,  12890157, 1.000
 2755,  12891799,  12891898, 1.050
 2756,  12894241,  12894277, 1.000
 2757,  12894705,  12897365, 2.682
 2758,  12898525,  12898714, 1.453
 2759,  12905273,  12905368, 1.354
 2760,  12909653,  12909669, 1.000
 2761,  12910742,  12911514, 1.700
 2762,  12913600,  12914398, 1.000
 2763,  12915640,  12915747, 1.000
 2764,  12916976,  12916984, 1.000
 2765,  12919110,  12919511, 1.017
 2766,  12920453,  12920818, 1.926
 2767,  12921628,  12921888, 1.222
 2768,  12928716,  12928767, 1.000
 2769,  12929540,  12929544, 1.000
 2770,  12931960,  12931961, 1.000
 2771,  12932251,  12932273, 1.000
 2772,  12932714,  12932715, 1.000
 2773,  12933415,  12933419, 1.000
 2774,  12933933,  12933944, 1.000
 2775,  12934575,  12934576, 1.000
 2776,  12936172,  12936174, 1.000
 2777,  12940117,  12940206, 1.000
 2778,  12942576,  12942584, 1.000
 2779,  12946442,  12946755, 1.083
 2780,  12947495,  12947501, 1.000
 2781,  12950163,  12950192, 1.100
 2782,  12951361,  12951392, 2.031
 2783,  12951943,  12952732, 1.086
 2784,  12953885,  12953904, 1.000
 2785,  12954003,  12954037, 1.000
 2786,  12957031,  12957907, 1.000
 2787,  12958254,  12958596, 1.006
 2788,  12959939,  12960377, 1.002
 2789,  12960605,  12960938, 2.003
 2790,  12961660,  12961759, 1.000
 2791,  12967957,  12971086, 1.839
 2792,  12973667,  12973705, 1.000
 2793,  12974252,  12974302, 1.000
 2794,  12975440,  12975449, 1.000
 2795,  12977747,  12977750, 1.000
 2796,  12979970,  12980234, 2.755
 2797,  12982621,  12984549, 1.014
 2798,  12989406,  12989680, 2.531
 2799,  12990160,  12993543, 2.833
 2800,  12997652,  12997855, 2.044
 2801,  12997898,  12997907, 1.000
 2802,  13017696,  13017713, 1.889
 2803,  13020074,  13020220, 1.000
 2804,  13020621,  13020655, 1.429
 2805,  13020849,  13020856, 1.000
 2806,  13021206,  13026252, 1.611
 2807,  13027042,  13027088, 1.000
 2808,  13027906,  13027948, 1.000
 2809,  13028900,  13029460, 2.002
 2810,  13031276,  13031822, 1.099
 2811,  13032186,  13032367, 1.896
 2812,  13033603,  13035389, 2.251
 2813,  13037775,  13037848, 1.000
 2814,  13040011,  13040140, 2.023
 2815,  13042953,  13044238, 1.052
 2816,  13044324,  13044515, 1.000
 2817,  13044843,  13045227, 1.055
 2818,  13051092,  13051121, 1.000
 2819,  13051612,  13051661, 1.000
 2820,  13051882,  13051938, 1.298
 2821,  13052030,  13052518, 1.016
 2822,  13052702,  13055611, 2.005
 2823,  13056225,  13056234, 1.000
 2824,  13057407,  13058756, 1.000
 2825,  13059142,  13059169, 1.179
 2826,  13059827,  13059829, 1.000
 2827,  13059879,  13059888, 1.000
 2828,  13061069,  13061397, 1.000
 2829,  13063120,  13063146, 1.111
 2830,  13065623,  13065640, 1.000
 2831,  13065994,  13066024, 1.000
 2832,  13067060,  13067178, 1.000
 2833,  13069853,  13070134, 1.184
 2834,  13071395,  13071800, 2.281
 2835,  13086989,  13087254, 1.000
 2836,  13092051,  13092052, 1.000
 2837,  13095223,  13097436, 1.338
 2838,  13099408,  13099513, 1.000
 2839,  13101682,  13102230, 2.978
 2840,  13107439,  13107844, 1.938
 2841,  13110375,  13110436, 1.000
 2842,  13111043,  13111084, 1.000
 2843,  13115041,  13115045, 1.000
 2844,  13120480,  13120629, 1.907
 2845,  13122183,  13122775, 1.718
 2846,  13124373,  13124439, 1.343
 2847,  13124624,  13124769, 1.171
 2848,  13125041,  13125128, 1.034
 2849,  13125800,  13130067, 1.045
 2850,  13136640,  13136657, 1.000
 2851,  13140182,  13140350, 1.000
 2852,  13144030,  13144055, 1.000
 2853,  13147003,  13149299, 1.098
 2854,  13152216,  13152401, 1.801
 2855,  13154225,  13154599, 2.635
 2856,  13155551,  13155599, 1.000
 2857,  13155988,  13156114, 1.000
 2858,  13158389,  13159065, 1.792
 2859,  13168406,  13168573, 1.292
 2860,  13174159,  13174399, 1.000
 2861,  13184478,  13184544, 1.000
 2862,  13195287,  13195365, 1.000
 2863,  13198413,  13199231, 1.684
 2864,  13199845,  13200262, 1.696
 2865,  13203029,  13204798, 1.242
 2866,  13221154,  13222106, 1.063
 2867,  13247561,  13249864, 1.032
 2868,  13251937,  13253482, 1.138
 2869,  13253538,  13253824, 1.310
 2870,  13255908,  13255963, 1.000
 2871,  13256374,  13256375, 1.000
 2872,  13260514,  13260793, 2.107
 2873,  13277715,  13277811, 1.103
 2874,  13278522,  13278536, 1.333
 2875,  13280582,  13281331, 1.097
 2876,  13299089,  13299115, 1.000
 2877,  13311197,  13311404, 2.486
 2878,  13330674,  13330769, 1.240
 2879,  13332820,  13332843, 1.000
 2880,  13338760,  13338841, 2.817
 2881,  13344692,  13344697, 1.000
 2882,  13354343,  13354358, 1.000
 2883,  13358726,  13359651, 1.265
 2884,  13361987,  13362087, 1.000
 2885,  13370942,  13370984, 1.000
 2886,  13381765,  13381813, 1.816
 2887,  13382519,  13382529, 1.000
 2888,  13383215,  13383316, 1.020
 2889,  13384212,  13385309, 1.048
 2890,  13385495,  13385598, 1.106
 2891,  13389304,  13389408, 1.190
 2892,  13394738,  13394769, 1.063
 2893,  13396429,  13396568, 1.000
 2894,  13396849,  13398648, 1.079
 2895,  13399299,  13400183, 1.000
 2896,  13405023,  13405599, 1.220
 2897,  13419078,  13419140, 1.000
 2898,  13426284,  13426392, 1.000
 2899,  13429646,  13430919, 1.005
 2900,  13445370,  13445670, 1.000
 2901,  13451795,  13451866, 1.000
 2902,  13458083,  13459929, 1.223
 2903,  13460241,  13469000, 1.246
 2904,  13473209,  13473243, 1.000
 2905,  13476664,  13476752, 1.000
 2906,  13476918,  13478225, 1.240
 2907,  13479892,  13480049, 1.405
 2908,  13481756,  13482014, 2.035
 2909,  13482379,  13482390, 1.000
 2910,  13483138,  13483964, 1.096
 2911,  13484105,  13484787, 1.777
 2912,  13487949,  13488029, 1.000
 2913,  13490001,  13490614, 1.132
 2914,  13494723,  13494725, 1.000
 2915,  13496778,  13498058, 1.479
 2916,  13499004,  13499207, 1.000
 2917,  13499252,  13499681, 1.000
 2918,  13504039,  13504605, 2.991
 2919,  13505828,  13505835, 1.000
 2920,  13508685,  13508810, 1.317
 2921,  13509919,  13511603, 1.765
 2922,  13514186,  13514306, 1.000
 2923,  13515291,  13515361, 2.014
 2924,  13516221,  13516289, 1.000
 2925,  13516742,  13517003, 2.420
 2926,  13519691,  13519750, 1.883
 2927,  13520077,  13520560, 1.638
 2928,  13522137,  13522265, 1.000
 2929,  13524643,  13524732, 1.000
 2930,  13529641,  13529972, 1.491
 2931,  13532100,  13532674, 1.565
 2932,  13535085,  13535162, 1.000
 2933,  13535595,  13536867, 1.187
 2934,  13551834,  13552011, 1.034
 2935,  13552714,  13553007, 1.088
 2936,  13553363,  13554999, 1.286
 2937,  13556962,  13557039, 1.000
 2938,  13557314,  13557734, 2.071
 2939,  13560575,  13561237, 1.858
 2940,  13561705,  13561883, 1.335
 2941,  13564070,  13564111, 1.000
 2942,  13568771,  13568893, 1.000
 2943,  13569090,  13569094, 1.000
 2944,  13569242,  13569467, 1.018
 2945,  13569641,  13569645, 1.000
 2946,  13573882,  13574197, 1.000
 2947,  13576672,  13576685, 1.000
 2948,  13578814,  13578993, 1.350
 2949,  13580926,  13580928, 1.000
 2950,  13583434,  13583435, 1.000
 2951,  13584969,  13584975, 1.000
 2952,  13585683,  13585706, 1.083
 2953,  13586916,  13586923, 1.000
 2954,  13587132,  13587155, 1.000
 2955,  13587398,  13587405, 1.000
 2956,  13588122,  13588145, 1.000
 2957,  13588163,  13588639, 1.000
 2958,  13588834,  13588871, 1.000
 2959,  13590950,  13590965, 1.000
 2960,  13593488,  13593508, 1.000
 2961,  13595096,  13595102, 1.000
 2962,  13595450,  13595659, 1.900
 2963,  13596706,  13596711, 1.000
 2964,  13598653,  13599058, 1.007
 2965,  13599853,  13600276, 1.896
 2966,  13602433,  13602454, 1.636
 2967,  13603207,  13603211, 1.000
 2968,  13606507,  13606648, 1.000
 2969,  13606727,  13606933, 2.068
 2970,  13608187,  13608248, 1.000
 2971,  13609721,  13609892, 1.017
 2972,  13611552,  13611863, 1.013
 2973,  13615767,  13615768, 1.000
 2974,  13617240,  13617242, 1.000
 2975,  13619788,  13620168, 1.845
 2976,  13624044,  13624377, 1.000
 2977,  13625932,  13626118, 1.000
 2978,  13627757,  13627851, 1.000
 2979,  13629834,  13629857, 1.000
 2980,  13636333,  13636378, 1.000
 2981,  13642458,  13642532, 1.000
 2982,  13643862,  13643937, 1.000
 2983,  13644406,  13644424, 1.000
 2984,  13646855,  13647272, 1.225
 2985,  13647911,  13647948, 1.000
 2986,  13650562,  13650942, 1.289
 2987,  13651268,  13651619, 1.446
 2988,  13653969,  13653982, 1.000
 2989,  13657043,  13657475, 1.827
